key,url,throttle,steer
1557925647941281080.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925647941281080.png,0.39232829213142395,0.27295273542404175
1557925648068896055.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925648068896055.png,0.38147011399269104,-0.0
1557925648184524059.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925648184524059.png,0.07760214805603027,-0.0
1557925648317277908.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925648317277908.png,0.12103480100631714,-0.0
1557925648449862003.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925648449862003.png,0.12103480100631714,0.0016592431347817183
1557925648561285972.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925648561285972.png,0.12103480100631714,0.2186940312385559
1557925648672260999.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925648672260999.png,0.12103480100631714,0.22955219447612762
1557925648787025928.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925648787025928.png,0.13186083734035492,0.012485282495617867
1557925648895235061.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925648895235061.png,0.13186083734035492,0.012485282495617867
1557925649005985975.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925649005985975.png,0.16443534195423126,-0.0
1557925649112638950.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925649112638950.png,0.2078358680009842,-0.0
1557925649244189023.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925649244189023.png,0.42487066984176636,-0.0
1557925649363907098.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925649363907098.png,0.42487066984176636,-0.0
1557925649489908933.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925649489908933.png,0.28381088376045227,-0.0
1557925649601346969.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925649601346969.png,0.2946690618991852,-0.0
1557925649711782932.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925649711782932.png,0.30549511313438416,0.17529350519180298
1557925649817881107.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925649817881107.png,0.30549511313438416,0.19697770476341248
1557925649929429054.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925649929429054.png,0.30549511313438416,0.22955219447612762
1557925650033993959.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925650033993959.png,0.30549511313438416,0.22955219447612762
1557925650145430088.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925650145430088.png,0.3272114396095276,0.3272114396095276
1557925650266624927.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925650266624927.png,0.4031864404678345,0.598504900932312
1557925650368410110.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925650368410110.png,0.4031864404678345,0.5768207311630249
1557925650467866897.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925650467866897.png,0.4031864404678345,0.565962553024292
1557925650566992044.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925650566992044.png,0.3163532614707947,0.5117038488388062
1557925650667953014.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925650667953014.png,0.3163532614707947,0.5008456707000732
1557925650766968965.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925650766968965.png,0.3163532614707947,0.5008456707000732
1557925650868129014.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925650868129014.png,0.3272114396095276,0.5008456707000732
1557925650966670989.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925650966670989.png,0.3272114396095276,0.4683033227920532
1557925651075160026.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925651075160026.png,0.28381088376045227,0.03420161083340645
1557925651174582958.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925651174582958.png,0.28381088376045227,0.0016592431347817183
1557925651274065971.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925651274065971.png,0.28381088376045227,0.4899875223636627
1557925651369760990.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925651369760990.png,0.28381088376045227,0.5768207311630249
1557925651466308116.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925651466308116.png,0.2946690618991852,0.7504549622535706
1557925651565931081.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925651565931081.png,0.3163532614707947,1.0
1557925651664189100.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925651664189100.png,0.3163532614707947,1.0
1557925651774951934.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925651774951934.png,0.28381088376045227,0.7287386655807495
1557925651870059967.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925651870059967.png,0.2946690618991852,0.6744799613952637
1557925651966593027.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925651966593027.png,0.2946690618991852,0.39232829213142395
1557925652067336082.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925652067336082.png,0.2946690618991852,0.17529350519180298
1557925652165962934.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925652165962934.png,0.2946690618991852,0.17529350519180298
1557925652265438079.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925652265438079.png,0.2946690618991852,0.17529350519180298
1557925652372745037.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925652372745037.png,0.2946690618991852,0.6419375538825989
1557925652497505903.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925652497505903.png,0.0993184745311737,0.22955219447612762
1557925652592109918.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925652592109918.png,0.12103480100631714,0.22955219447612762
1557925652690139055.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925652690139055.png,0.12103480100631714,0.22955219447612762
1557925652796691894.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925652796691894.png,0.15357716381549835,0.2946690618991852
1557925652893980979.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925652893980979.png,0.16443534195423126,0.348927766084671
1557925653006082057.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925653006082057.png,0.12103480100631714,0.348927766084671
1557925653129884958.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925653129884958.png,0.17529350519180298,0.7287386655807495
1557925653244026899.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925653244026899.png,0.3163532614707947,0.6744799613952637
1557925653354494094.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925653354494094.png,0.3163532614707947,0.6744799613952637
1557925653470417976.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925653470417976.png,0.38147011399269104,0.4465869963169098
1557925653575627088.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925653575627088.png,0.38147011399269104,0.4465869963169098
1557925653678767919.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925653678767919.png,0.38147011399269104,0.4465869963169098
1557925653781320095.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925653781320095.png,0.39232829213142395,0.4465869963169098
1557925653887125968.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925653887125968.png,0.38147011399269104,0.4465869963169098
1557925653996154069.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925653996154069.png,0.3163532614707947,0.4465869963169098
1557925654288634061.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925654288634061.png,0.3163532614707947,0.4465869963169098
1557925654398788928.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925654398788928.png,0.22955219447612762,0.2078358680009842
1557925654533060073.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925654533060073.png,0.18611954152584076,0.28381088376045227
1557925654649696111.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925654649696111.png,0.2078358680009842,0.2403782308101654
1557925654757571935.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925654757571935.png,0.2078358680009842,0.13186083734035492
1557925654872657060.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925654872657060.png,0.19697770476341248,0.0016592431347817183
1557925654982769012.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925654982769012.png,0.19697770476341248,-0.0
1557925655088227987.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925655088227987.png,0.19697770476341248,-0.0
1557925655216485977.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925655216485977.png,0.30549511313438416,-0.0
1557925655329777002.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925655329777002.png,0.30549511313438416,-0.0
1557925655432697057.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925655432697057.png,0.3163532614707947,-0.0
1557925655537580966.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925655537580966.png,0.3380695879459381,-0.0
1557925655641729116.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925655641729116.png,0.3597537875175476,-0.0
1557925655775110960.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925655775110960.png,0.4140446186065674,-0.41401249170303345
1557925655877093076.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925655877093076.png,0.4140446186065674,-0.35972166061401367
1557925655981584072.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925655981584072.png,0.4465869963169098,-0.0
1557925656085341930.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925656085341930.png,0.4031864404678345,-0.0
1557925656190869092.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925656190869092.png,0.4031864404678345,-0.0
1557925656317905902.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925656317905902.png,0.30549511313438416,0.7938554883003235
1557925656429971933.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925656429971933.png,0.3597537875175476,-0.0
1557925656532650947.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925656532650947.png,0.3163532614707947,-0.0
1557925656636332988.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925656636332988.png,0.2946690618991852,-0.0
1557925656740231990.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925656740231990.png,0.27295273542404175,-0.0
1557925656842511892.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925656842511892.png,0.12103480100631714,-0.0
1557925656958990097.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925656958990097.png,0.30549511313438416,-0.0
1557925657069569110.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925657069569110.png,0.30549511313438416,0.8372560143470764
1557925657175213098.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925657175213098.png,0.30549511313438416,1.0
1557925657278806924.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925657278806924.png,0.30549511313438416,1.0
1557925657383936882.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925657383936882.png,0.30549511313438416,1.0
1557925657489568948.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925657489568948.png,0.30549511313438416,1.0
1557925657619997978.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925657619997978.png,0.27295273542404175,1.0
1557925657731386899.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925657731386899.png,0.2512364089488983,0.989206075668335
1557925657839412927.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925657839412927.png,0.2512364089488983,0.989206075668335
1557925657954642057.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925657954642057.png,0.27295273542404175,0.989206075668335
1557925658080220937.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925658080220937.png,0.2946690618991852,0.7504549622535706
1557925658195353984.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925658195353984.png,0.2186940312385559,0.6853380799293518
1557925658304347991.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925658304347991.png,0.15357716381549835,0.6636217832565308
1557925658407284021.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925658407284021.png,0.16443534195423126,0.6636217832565308
1557925658508536100.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925658508536100.png,0.26209455728530884,0.565962553024292
1557925658611248016.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925658611248016.png,0.3163532614707947,0.587678849697113
1557925658714623928.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925658714623928.png,0.3163532614707947,0.587678849697113
1557925658828450918.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925658828450918.png,0.30549511313438416,0.587678849697113
1557925658934945106.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925658934945106.png,0.39232829213142395,0.587678849697113
1557925659043462991.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925659043462991.png,0.2946690618991852,0.5768207311630249
1557925659150527954.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925659150527954.png,0.2946690618991852,0.5768207311630249
1557925659256798028.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925659256798028.png,0.2946690618991852,0.4357288181781769
1557925659413722991.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925659413722991.png,0.28381088376045227,0.39232829213142395
1557925659545865058.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925659545865058.png,0.27295273542404175,-0.0
1557925659692410945.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925659692410945.png,0.28381088376045227,-0.0
1557925659836239099.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925659836239099.png,0.2946690618991852,0.587678849697113
1557925659997925996.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925659997925996.png,0.30549511313438416,0.7721391916275024
1557925660120199918.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925660120199918.png,0.30549511313438416,0.7721391916275024
1557925660233582973.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925660233582973.png,0.2946690618991852,0.27295273542404175
1557925660346108913.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925660346108913.png,0.2946690618991852,-0.0
1557925660462801933.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925660462801933.png,0.28381088376045227,-0.0016271184431388974
1557925660577307939.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925660577307939.png,0.28381088376045227,-0.023311322554945946
1557925660687587976.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925660687587976.png,0.28381088376045227,-0.21866190433502197
1557925660797955036.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925660797955036.png,0.28381088376045227,-0.28377875685691833
1557925660905946969.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925660905946969.png,0.28381088376045227,-0.41401249170303345
1557925661016663074.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925661016663074.png,0.28381088376045227,-0.6310473084449768
1557925661127358913.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925661127358913.png,0.2946690618991852,-0.7938233613967896
1557925661265958070.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925661265958070.png,0.2403782308101654,-0.0
1557925661369467973.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925661369467973.png,0.2403782308101654,-0.0
1557925661482445955.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925661482445955.png,0.27295273542404175,-0.0
1557925661591133117.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925661591133117.png,0.27295273542404175,-0.0
1557925661697613000.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925661697613000.png,0.26209455728530884,-0.0
1557925661800543069.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925661800543069.png,0.2403782308101654,-0.0
1557925661908660888.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925661908660888.png,0.22955219447612762,-0.0
1557925662011181116.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925662011181116.png,0.27295273542404175,-0.0
1557925662114684104.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925662114684104.png,0.27295273542404175,0.07760214805603027
1557925662278841972.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925662278841972.png,0.30549511313438416,0.5551043748855591
1557925662382019042.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925662382019042.png,0.30549511313438416,0.5551043748855591
1557925662490066051.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925662490066051.png,0.2946690618991852,0.565962553024292
1557925662594357967.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925662594357967.png,0.2946690618991852,0.565962553024292
1557925662693434953.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925662693434953.png,0.2946690618991852,0.565962553024292
1557925662793072938.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925662793072938.png,0.2946690618991852,0.565962553024292
1557925662891150951.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925662891150951.png,0.2946690618991852,0.565962553024292
1557925662992399930.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925662992399930.png,0.2946690618991852,0.565962553024292
1557925663092169046.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925663092169046.png,0.2946690618991852,0.533388078212738
1557925663204936981.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925663204936981.png,0.2946690618991852,0.4791293442249298
1557925663302180051.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925663302180051.png,0.2512364089488983,0.2946690618991852
1557925663404907941.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925663404907941.png,0.17529350519180298,0.22955219447612762
1557925663528101921.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925663528101921.png,0.30549511313438416,0.7395967841148376
1557925663625659942.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925663625659942.png,0.30549511313438416,0.7395967841148376
1557925663745995998.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925663745995998.png,0.30549511313438416,0.5008456707000732
1557925663854038000.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925663854038000.png,0.30549511313438416,0.5008456707000732
1557925663968214035.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925663968214035.png,0.30549511313438416,0.38147011399269104
1557925664082943916.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925664082943916.png,0.2186940312385559,0.38147011399269104
1557925664184695959.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925664184695959.png,0.22955219447612762,0.38147011399269104
1557925664296130895.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925664296130895.png,0.2946690618991852,0.7395967841148376
1557925664402240037.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925664402240037.png,0.4031864404678345,0.7395967841148376
1557925664507850885.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925664507850885.png,0.2946690618991852,0.3706119656562805
1557925664605036020.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925664605036020.png,0.2946690618991852,0.3380695879459381
1557925664751183032.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925664751183032.png,0.2078358680009842,0.18611954152584076
1557925664887778043.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925664887778043.png,0.14271900057792664,0.4465869963169098
1557925665023536920.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925665023536920.png,0.2946690618991852,0.924089252948761
1557925665155613899.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925665155613899.png,0.30549511313438416,1.0
1557925665286139011.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925665286139011.png,0.3163532614707947,1.0
1557925665419231891.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925665419231891.png,0.2946690618991852,0.2186940312385559
1557925665520255088.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925665520255088.png,0.27295273542404175,-0.0
1557925665623359918.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925665623359918.png,0.17529350519180298,-0.0
1557925665728029012.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925665728029012.png,0.17529350519180298,0.2186940312385559
1557925665830943107.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925665830943107.png,0.18611954152584076,0.30549511313438416
1557925665930346012.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925665930346012.png,0.11017663776874542,0.2403782308101654
1557925666034192085.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925666034192085.png,0.11017663776874542,0.2403782308101654
1557925666143126010.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925666143126010.png,0.19697770476341248,0.4791293442249298
1557925666269190073.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925666269190073.png,0.2186940312385559,0.2186940312385559
1557925666377295970.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925666377295970.png,0.0993184745311737,0.14271900057792664
1557925666495948076.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925666495948076.png,0.0993184745311737,0.14271900057792664
1557925666613729953.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925666613729953.png,0.17529350519180298,0.22955219447612762
1557925666729269981.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925666729269981.png,0.22955219447612762,0.11017663776874542
1557925666833472967.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925666833472967.png,0.22955219447612762,0.023343447595834732
1557925666938920021.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925666938920021.png,0.2186940312385559,-0.0
1557925667043211936.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925667043211936.png,0.2078358680009842,-0.0
1557925667156025886.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925667156025886.png,0.2078358680009842,-0.0
1557925667262392044.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925667262392044.png,0.2078358680009842,-0.0
1557925667380191087.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925667380191087.png,0.28381088376045227,-0.0
1557925667490623950.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925667490623950.png,0.3706119656562805,-0.0
1557925667619318008.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925667619318008.png,0.2946690618991852,-0.0
1557925667726680994.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925667726680994.png,0.2946690618991852,-0.0
1557925667829325914.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925667829325914.png,0.2946690618991852,-0.0
1557925667939477920.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925667939477920.png,0.2946690618991852,-0.0
1557925668044212102.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925668044212102.png,0.30549511313438416,-0.0
1557925668150341987.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925668150341987.png,0.3163532614707947,-0.0
1557925668257035017.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925668257035017.png,0.3163532614707947,-0.0
1557925668367616891.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925668367616891.png,0.28381088376045227,-0.0
1557925668495392084.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925668495392084.png,0.2946690618991852,-0.0
1557925668599257946.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925668599257946.png,0.2946690618991852,-0.0
1557925668700428962.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925668700428962.png,0.2946690618991852,-0.31632113456726074
1557925668801537036.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925668801537036.png,0.2946690618991852,-0.44655486941337585
1557925668903254032.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925668903254032.png,0.2946690618991852,-0.8480820655822754
1557925669005012035.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925669005012035.png,0.2946690618991852,-0.8806565403938293
1557925669112524986.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925669112524986.png,0.2946690618991852,-1.0
1557925669212909936.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925669212909936.png,0.2946690618991852,-1.0
1557925669359730005.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925669359730005.png,0.42487066984176636,1.0
1557925669475617885.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925669475617885.png,0.3272114396095276,1.0
1557925669582618951.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925669582618951.png,0.4140446186065674,1.0
1557925669691241025.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925669691241025.png,0.4140446186065674,1.0
1557925669799346923.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925669799346923.png,0.42487066984176636,1.0
1557925669907414913.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925669907414913.png,0.42487066984176636,1.0
1557925670006850957.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925670006850957.png,0.42487066984176636,1.0
1557925670113739967.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925670113739967.png,0.42487066984176636,1.0
1557925670216634035.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925670216634035.png,0.42487066984176636,1.0
1557925670323662996.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925670323662996.png,0.42487066984176636,1.0
1557925670426054954.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925670426054954.png,0.42487066984176636,1.0
1557925670555535078.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925670555535078.png,0.30549511313438416,0.3272114396095276
1557925670659827947.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925670659827947.png,0.30549511313438416,0.3272114396095276
1557925670764636039.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925670764636039.png,0.30549511313438416,0.3272114396095276
1557925670871088981.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925670871088981.png,0.2946690618991852,0.3272114396095276
1557925670980709075.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925670980709075.png,0.28381088376045227,1.0
1557925671089855909.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925671089855909.png,0.28381088376045227,1.0
1557925671196170091.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925671196170091.png,0.28381088376045227,0.989206075668335
1557925671313622951.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925671313622951.png,0.28381088376045227,-0.0
1557925671429420948.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925671429420948.png,0.28381088376045227,-0.5984727740287781
1557925671570974111.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925671570974111.png,0.12103480100631714,0.9023728966712952
1557925671689651966.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925671689651966.png,0.14271900057792664,1.0
1557925671798316955.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925671798316955.png,0.15357716381549835,1.0
1557925671908601045.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925671908601045.png,0.15357716381549835,1.0
1557925672027190923.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925672027190923.png,0.2946690618991852,-0.0
1557925672146943092.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925672146943092.png,0.30549511313438416,0.14271900057792664
1557925672265418052.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925672265418052.png,0.2946690618991852,0.3163532614707947
1557925672377767086.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925672377767086.png,0.2946690618991852,0.38147011399269104
1557925672496330022.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925672496330022.png,0.22955219447612762,-0.0
1557925672606046915.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925672606046915.png,0.2078358680009842,-0.0
1557925672724314928.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925672724314928.png,0.3272114396095276,-0.0
1557925672844062089.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925672844062089.png,0.3272114396095276,-0.0
1557925672966434955.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925672966434955.png,0.2946690618991852,-0.0
1557925673080630064.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925673080630064.png,0.4031864404678345,-0.0
1557925673194977045.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925673194977045.png,0.30549511313438416,0.0993184745311737
1557925673305824041.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925673305824041.png,0.30549511313438416,0.4574451446533203
1557925673419728994.png,/home/tasuku/data/track-v0-night/1557924016413533926/1557925673419728994.png,0.30549511313438416,0.27295273542404175
